0	9.502466763485255e-02	8.871093750000000e-01
1	2.726505067708242e-02	8.363342285156250e-01
2	2.430422689083471e-02	8.372253417968750e-01
3	2.687631837610981e-02	8.378417968750000e-01
4	2.755851731484042e-02	8.381591796875000e-01
5	2.212020165752951e-02	8.376037597656250e-01
6	2.486517387699784e-02	8.370178222656250e-01
7	2.453667412500800e-02	8.364929199218750e-01
8	2.060774810744146e-02	8.358825683593750e-01
9	2.791434413585496e-02	8.350524902343750e-01
10	3.020469818466167e-02	8.371704101562500e-01
11	1.883751986659093e-02	8.378662109375000e-01
12	2.413970339354039e-02	8.384765625000000e-01
13	2.664899973581980e-02	8.359802246093750e-01
14	2.472534474936905e-02	8.376892089843750e-01
15	2.596224499447415e-02	8.375427246093750e-01
16	2.736040034147422e-02	8.365722656250000e-01
17	2.480748709608843e-02	8.364746093750000e-01
18	2.256862400550086e-02	8.378723144531250e-01
19	2.622102714271241e-02	8.368408203125000e-01
20	2.260999247063048e-02	8.359558105468750e-01
21	2.296007323805416e-02	8.381896972656250e-01
22	2.743371784726688e-02	8.374328613281250e-01
23	1.859472129696991e-02	8.365966796875000e-01
24	2.510502043576585e-02	8.385864257812500e-01
25	1.967927303012943e-02	8.379272460937500e-01
26	1.932469283619297e-02	8.364807128906250e-01
27	2.308625249753283e-02	8.343200683593750e-01
28	2.363371649335842e-02	8.363708496093750e-01
29	3.013689746547973e-02	8.369812011718750e-01
30	2.769483349338589e-02	8.362731933593750e-01
31	2.783739153474521e-02	8.371826171875000e-01
32	2.764895937308373e-02	8.358642578125000e-01
33	2.054019171813096e-02	8.371093750000000e-01
34	2.315544692554205e-02	8.385742187500000e-01
35	2.826871114607729e-02	8.387878417968750e-01
36	2.505401428690310e-02	8.360717773437500e-01
37	2.413296052937593e-02	8.390075683593750e-01
38	2.476804878261056e-02	8.349365234375000e-01
39	2.353336694827583e-02	8.364746093750000e-01
40	2.861611553062877e-02	8.369628906250000e-01
41	2.661096395495561e-02	8.361511230468750e-01
42	2.774110167611175e-02	8.379455566406250e-01
43	2.786341337856094e-02	8.370117187500000e-01
44	2.830530660670053e-02	8.386962890625000e-01
45	2.426353195607509e-02	8.375610351562500e-01
46	2.250603652455356e-02	8.359497070312500e-01
47	2.794983640900865e-02	8.375061035156250e-01
48	2.433941958764591e-02	8.376464843750000e-01
49	2.504710447970812e-02	8.382446289062500e-01
50	2.538003580608623e-02	8.372375488281250e-01
51	2.748822122963718e-02	8.366271972656250e-01
52	2.249739055296695e-02	8.383666992187500e-01
53	3.126820232130129e-02	8.379577636718750e-01
54	2.504090090732996e-02	8.377746582031250e-01
55	2.781339659711484e-02	8.366027832031250e-01
56	2.438816805799096e-02	8.365478515625000e-01
57	1.902516750883467e-02	8.376586914062500e-01
58	2.756008800192639e-02	8.386047363281250e-01
59	2.619231579488918e-02	8.372985839843750e-01
60	2.688623682413683e-02	8.378051757812500e-01
61	2.579036486338840e-02	8.377319335937500e-01
62	2.629587995570537e-02	8.385314941406250e-01
63	2.137583966119161e-02	8.372680664062500e-01
64	2.307285721190734e-02	8.381347656250000e-01
65	2.459730248431193e-02	8.358703613281250e-01
66	2.374396447663844e-02	8.375915527343750e-01
67	2.625829226711493e-02	8.385437011718750e-01
68	2.716932633313194e-02	8.371459960937500e-01
69	2.339201700673504e-02	8.366271972656250e-01
70	2.345320703161008e-02	8.360900878906250e-01
71	2.537772009486789e-02	8.367004394531250e-01
72	2.273970808018942e-02	8.382385253906250e-01
73	2.843656293228490e-02	8.368835449218750e-01
74	1.977326191134149e-02	8.383300781250000e-01
75	2.516341840459393e-02	8.361816406250000e-01
76	2.253869561170505e-02	8.363220214843750e-01
77	2.509189007764563e-02	8.373718261718750e-01
