1.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
9.9128069227783e-01	2.2607673540875e-02	-1.4609078402216e-02	-1.2898859268361e-01
9.8615183479127e-01	-1.0893598253670e-01	-1.2188249740825e-01	2.7967253567326e-02
9.8184591325216e-01	9.7631964927224e-02	5.3977592157697e-02	1.5340476393951e-01
9.7799937274048e-01	-6.5442049362549e-02	1.7826206151914e-01	-8.6355095491788e-02
9.7446142861516e-01	1.9263768939180e-01	-6.1675301191470e-02	-9.7528467587810e-02
9.7115110674410e-01	7.0197524342418e-03	-1.8584175430797e-01	1.4926182801106e-01
9.6801857799824e-01	-2.0044939824737e-01	1.0710826305874e-01	1.0624448869036e-01
9.6503043093752e-01	9.7668117731690e-02	1.5079078937203e-01	-1.9089092169051e-01
9.6216288547533e-01	-1.2420609068940e-01	-2.0601548355222e-01	-1.2795721701485e-01
9.5939826068526e-01	2.0187481540176e-01	-8.4439007743961e-02	1.7796513779899e-01
9.5672295745362e-01	-3.2795261686890e-02	2.7352252627130e-01	9.3760765324586e-02
9.5412623360736e-01	-2.8177732786220e-01	2.1837266015541e-02	-9.8832189381972e-02
9.5159941616700e-01	7.0825950514282e-02	-2.9743182873605e-01	-3.1249690224216e-02
9.4913537474802e-01	-1.8828486055484e-01	2.0434474300018e-03	2.5236219211757e-01
9.4672816016670e-01	1.8471639487702e-01	2.6186615512081e-01	-3.1808190977403e-02
9.4437273961901e-01	-8.3809058499144e-02	-7.3631955363658e-02	-3.0937760993210e-01
9.4206480992701e-01	3.0750255448998e-01	-1.2603936812177e-01	4.5498907270367e-02
9.3980065429933e-01	3.0178173399585e-02	1.5087346924809e-01	3.0512489951798e-01
9.3757703497628e-01	-2.5739559443276e-01	1.9664708624338e-01	-1.2659674136284e-01
9.3539110950289e-01	1.5256978711425e-01	-2.0176969746523e-01	-2.4709294103162e-01
9.3324036505210e-01	-1.4261236270046e-01	-2.3030777566927e-01	2.3597131925023e-01
9.3112256729133e-01	2.8250277165356e-01	1.8215063576127e-01	1.4150651780266e-01
9.2903571589957e-01	-1.9914296150519e-02	1.9238264374597e-01	-3.1541239318885e-01
9.2697801655420e-01	-3.3094616204057e-01	-1.6015634418772e-01	-7.4406586215774e-02
9.2494784393400e-01	1.0996952531308e-01	-1.1519017055293e-01	3.4512231760963e-01
9.2294372615465e-01	-2.0752042373793e-01	3.1712748272084e-01	6.7381835731430e-02
9.2096432372027e-01	2.4643905839558e-01	2.9105201713123e-02	-3.0040870853690e-01
9.1900840841873e-01	-7.7254664793646e-02	-3.8654374973335e-01	6.2603167146067e-03
9.1707486044746e-01	3.8899174983167e-01	1.1255925603395e-02	8.6789532992046e-02
9.1516264499072e-01	5.9328539054616e-02	3.8710081397997e-01	-9.5448506972460e-02
9.1327080898645e-01	-2.7750547987987e-01	-1.0352187375890e-01	-2.7966115165199e-01
9.1139847046278e-01	2.0178388107998e-01	-3.2020509129394e-01	1.6156977713622e-01
9.0954481309096e-01	-1.4051431256589e-01	2.1437721800435e-01	3.2714884891160e-01
9.0770907718724e-01	3.4972733822740e-01	1.7839114975219e-01	-1.4809327391330e-01
9.0589055426727e-01	2.1390033985833e-03	-3.0546451122931e-01	-2.9334137235182e-01
9.0408858313764e-01	-3.5186590819556e-01	-1.4722619865813e-01	1.9271394064408e-01
9.0230254573514e-01	1.5010863486786e-01	3.4670529788977e-01	2.0763658182788e-01
9.0053186622703e-01	-2.0879953122552e-01	1.5788034847904e-01	-3.4715833453024e-01
8.9877599759545e-01	3.0309002650400e-01	-3.0126990914333e-01	-9.7849802375284e-02
8.9703442998611e-01	-6.0586173586642e-02	-8.7517745322588e-02	4.2895126907759e-01
8.9530668218744e-01	-4.3008763407123e-01	1.1552285331510e-01	1.0249010268038e-02
8.9359229988001e-01	9.2496450313765e-02	-1.0668816005073e-02	-4.3911659572323e-01
8.9189085712303e-01	-2.8146562610563e-01	-3.5066825006613e-01	4.8369191608685e-02
8.9020194347006e-01	2.5019988548969e-01	9.4133046365933e-02	3.6888953187227e-01
8.8852517803609e-01	-1.2811419747360e-01	4.1192745734387e-01	-1.5628669261283e-01
8.8686019669971e-01	4.1230053653167e-01	-9.5446387518231e-02	-1.8541101961632e-01
8.8520665325167e-01	2.9737845975194e-02	-3.8623030489176e-01	2.5758686522986e-01
8.8356421951484e-01	-3.5802393725471e-01	1.9469968782602e-01	2.3070579079473e-01
8.8193258317703e-01	1.9188326759657e-01	2.9569774264875e-01	-3.1295139453211e-01
8.8031144669031e-01	-1.9988979882585e-01	-3.4398089854380e-01	-2.5840465666930e-01
8.7870052622688e-01	3.5813348462137e-01	-1.5997317756524e-01	2.7209258509053e-01
8.7709955079148e-01	-3.7565171600464e-02	4.3746990050728e-01	1.9469289158613e-01
8.7550826140015e-01	-4.3809014985557e-01	6.1404184791998e-02	-1.9440121118356e-01
8.7392640993750e-01	1.2877397271699e-01	-4.5997241313433e-01	-8.9973735722233e-02
8.7235376248655e-01	-2.7547716854410e-01	-3.2432051532640e-02	4.0256602529259e-01
8.7079009127723e-01	2.9896605738157e-01	3.9010788142697e-01	-1.2639395383874e-02
8.6923517926183e-01	-1.0893885924880e-01	-6.9760552728355e-02	-4.7717501334652e-01
8.6768881828245e-01	4.7286219628862e-01	-1.4828051488166e-01	3.9119647942435e-02
8.6615080856050e-01	6.1373139263384e-02	1.7969545989427e-01	4.6230472234267e-01
8.6462095822363e-01	-3.5452469099246e-01	3.1520125465911e-01	-1.6550229949603e-01
8.6309908286675e-01	2.3531855587829e-01	-2.5094283518716e-01	-3.6974699982847e-01
8.6158500514427e-01	-1.8400055523692e-01	-3.5906479391253e-01	3.0803822547795e-01
8.6007855439073e-01	4.1276724860768e-01	2.1958230811574e-01	2.0413644632100e-01
8.5857956626759e-01	-9.9131786766667e-03	3.0454160445136e-01	-4.1230725003871e-01
8.5708788351022e-01	-4.3674231070667e-01	-2.3665357158796e-01	-1.3657086451084e-01
8.5560334824643e-01	1.6761430439126e-01	-1.9549772112338e-01	4.4903117538597e-01
8.5412582131832e-01	-2.6243454291288e-01	4.2922647815686e-01	1.3176426864852e-01
8.5265515645089e-01	3.4846698298609e-01	7.1636360308119e-02	-3.8264628291423e-01
8.5119121652923e-01	-8.4749294667015e-02	-5.1661529528307e-01	-3.7412653427846e-02
8.4973386836201e-01	-5.2188635899910e-01	3.0253083864937e-03	7.4684862980214e-02
8.4828298476453e-01	9.6204303122855e-02	5.1462698403829e-01	-7.9497025851794e-02
8.4683844168908e-01	-3.4397571389186e-01	-1.0664913412990e-01	-3.9137108237521e-01
8.4540011913654e-01	2.8032390759799e-01	-4.2242685814789e-01	1.6814486286599e-01
8.4396790096623e-01	-1.6285300064880e-01	2.4124511954353e-01	4.5055285440752e-01
8.4254167472010e-01	4.6751334155571e-01	2.2011197441929e-01	-1.5200500170886e-01
8.4112133145182e-01	2.1384268647649e-02	-3.5518930858796e-01	-4.0730599540877e-01
8.3970676538205e-01	-4.2839814571689e-01	-2.2523474890409e-01	2.4624557824266e-01
8.3829787392832e-01	2.0864424899482e-01	4.0757917943726e-01	2.9597882427278e-01
8.3689455831512e-01	-2.4398365303709e-01	2.4146304108103e-01	-4.2635088261327e-01
8.3549672225606e-01	3.9884027878968e-01	-3.4777253738351e-01	-1.4807404011574e-01
8.3410427444391e-01	-5.6593260242169e-02	-1.5677026760441e-01	5.2582349267107e-01
8.3271711777518e-01	-5.1550686449541e-01	1.9892017686264e-01	3.5575801596673e-02
8.3133517061955e-01	1.3369005455331e-01	3.4606620582376e-02	-5.3834114204318e-01
8.2995834535488e-01	-3.2793353070680e-01	-4.5071998336053e-01	2.1914401964103e-02
8.2858655405723e-01	3.2678771975810e-01	7.3035427012571e-02	4.4868690091417e-01
8.2721972242569e-01	-1.3751007607916e-01	5.2444891795358e-01	-1.4748505776516e-01
8.2585776801103e-01	5.2262521893497e-01	-7.9886230454025e-02	-1.9606126015321e-01
