1.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
8.3277250339738e-01	9.4985377667658e-02	-6.1379550040921e-02	-5.4194122047632e-01
7.3163392547690e-01	-4.4777605274890e-01	-5.0099207183686e-01	1.1495803422332e-01
6.4492421473596e-01	3.9337192320325e-01	2.1748276041337e-01	6.1808780622624e-01
5.6592867271464e-01	-2.5863829137142e-01	7.0452248144361e-01	-3.4129026469629e-01
4.9186183129106e-01	7.4691957964664e-01	-2.3913539549792e-01	-3.7814989498815e-01
4.2121723108760e-01	2.6698403192519e-02	-7.0681667665608e-01	5.6769131145608e-01
3.5305331386394e-01	-7.4753748630547e-01	3.9943967120654e-01	3.9621839079503e-01
2.8672180201560e-01	3.5693969011504e-01	5.5108277788782e-01	-6.9763345517897e-01
2.2174229203923e-01	-4.4449602233234e-01	-7.3726708947654e-01	-4.5792016861754e-01
1.5773619347917e-01	7.0676875009480e-01	-2.9562306642200e-01	6.2306037408537e-01
9.4388119846747e-02	-1.1219522755593e-01	9.3574255847298e-01	3.2076311821641e-01
3.1421100038601e-02	-9.4066080243800e-01	7.2899620168435e-02	-3.2993274255271e-01
-3.1421100038601e-02	2.3033359152684e-01	-9.6728022497003e-01	-1.0162734606708e-01
-9.4388119846747e-02	-5.9531005117393e-01	6.4608741804352e-03	7.9790668809574e-01
-1.5773619347917e-01	5.6641248136585e-01	8.0298372435465e-01	-9.7536314474223e-02
-2.2174229203923e-01	-2.4848998134523e-01	-2.1831534135317e-01	-9.1729030127985e-01
-2.8672180201560e-01	8.7824857740625e-01	-3.5997715834823e-01	1.2994802807416e-01
-3.5305332385678e-01	8.2624760297672e-02	4.1307616822404e-01	8.3540084914056e-01
-4.2121723108760e-01	-6.7125487400342e-01	5.1283051440853e-01	-3.3014815137001e-01
-4.9186183129106e-01	3.7565851577666e-01	-4.9679891747986e-01	-6.0839416009223e-01
-5.6592868583027e-01	-3.2728326892297e-01	-5.2853679899921e-01	5.4153415085402e-01
-6.4492422596177e-01	5.9198784217452e-01	3.8169877479031e-01	2.9652855310869e-01
-7.3163393305137e-01	-3.6691609148328e-02	3.5446036947006e-01	-5.8113970807461e-01
