1.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
9.0418302124727e-01	7.3286538591201e-02	-4.7357760459968e-02	-4.1813800338369e-01
8.4699020387210e-01	-3.4918930060619e-01	-3.9068876082139e-01	8.9647749858595e-02
7.9846438802634e-01	3.0988225281586e-01	1.7132399078387e-01	4.8690420066517e-01
7.5470067603123e-01	-2.0581450653370e-01	5.6063217125101e-01	-2.7158580054316e-01
7.1408513440355e-01	6.0055556547092e-01	-1.9227517470530e-01	-3.0404882962743e-01
6.7575303706867e-01	2.1699025226018e-02	-5.7446255442078e-01	4.6138894521333e-01
6.3917297200320e-01	-6.1447355608683e-01	3.2833820337425e-01	3.2569032060465e-01
6.0398869174806e-01	2.9694600204081e-01	4.5845791941656e-01	-5.8037666065813e-01
5.6994647885363e-01	-3.7455882781346e-01	-6.2126516986759e-01	-3.8587081317296e-01
5.3685731370710e-01	6.0384106362346e-01	-2.5257108047851e-01	5.3232325133062e-01
5.0457533813738e-01	-9.7300130669889e-02	8.1151288870475e-01	2.7817843946152e-01
4.7298479826497e-01	-8.2919799475449e-01	6.4261441218089e-02	-2.9083764075158e-01
4.4199164914659e-01	2.0671571482109e-01	-8.6809753545515e-01	-9.1206711745208e-02
4.1151794425542e-01	-5.4499973214888e-01	5.9148584688620e-03	7.3047470042619e-01
3.8149795705776e-01	5.3021209799838e-01	7.5166367118529e-01	-9.1302603014152e-02
3.5187540940898e-01	-2.3853655792727e-01	-2.0957058223105e-01	-8.8054765790888e-01
3.2260142895125e-01	8.6772534400098e-01	-3.5566388787411e-01	1.2839098207925e-01
2.9363306861278e-01	8.4418814201678e-02	4.2204540347004e-01	8.5354013510534e-01
2.6493208448983e-01	-7.1366888265668e-01	5.4523429830369e-01	-3.5100894075326e-01
2.3646408202056e-01	4.1922146976935e-01	-5.5440982599620e-01	-6.7894612601992e-01
2.0819776147472e-01	-3.8827072547470e-01	-6.2702675594395e-01	6.4244609360372e-01
1.8010438226964e-01	7.6193655869402e-01	4.9127740504460e-01	3.8165639429390e-01
1.5215724188601e-01	-5.3197160122329e-02	5.1391273016920e-01	-8.4256272268989e-01
1.2433130736751e-01	-8.7540539679680e-01	-4.2363908125935e-01	-1.9681729115363e-01
9.6602868421056e-02	2.8796872457526e-01	-3.0163962609912e-01	9.0374522706685e-01
6.8949245501009e-02	-5.3782226401673e-01	8.2188643250959e-01	1.7463077028238e-01
4.1348536424711e-02	6.3192673514278e-01	7.4632467815726e-02	-7.7031739867087e-01
1.3779343735916e-02	-1.9594088856498e-01	-9.8039032328078e-01	1.5878031741316e-02
-1.3779343735915e-02	9.7552075795409e-01	2.8227819949524e-02	2.1765240790716e-01
-4.1348536424711e-02	1.4706038150854e-01	9.5952461148176e-01	-2.3659260911294e-01
-6.8949245501009e-02	-6.7961962898051e-01	-2.5352831758800e-01	-6.8489893680034e-01
-9.6602868421055e-02	4.8803872814860e-01	-7.7445475161547e-01	3.9077605266974e-01
-1.2433130736751e-01	-3.3547175550613e-01	5.1181620114830e-01	7.8105352153873e-01
-1.5215724188601e-01	8.2377299280468e-01	4.2019537868006e-01	-3.4882957701889e-01
-1.8010438226964e-01	4.9680434113297e-03	-7.0947103375942e-01	-6.8131386474097e-01
-2.0819776147472e-01	-8.0533363664427e-01	-3.3696418781432e-01	4.4107432699813e-01
-2.3646408202056e-01	3.3832161525844e-01	7.8142004624839e-01	4.6798069819626e-01
-2.6493208448983e-01	-4.6307069099843e-01	3.5014332472948e-01	-7.6991959183638e-01
-2.9363306861278e-01	6.6086653493536e-01	-6.5689789674823e-01	-2.1335462794917e-01
-3.2260142895125e-01	-1.2975572723805e-01	-1.8743432731113e-01	9.1867303336550e-01
-3.5187541937169e-01	-9.0376456517167e-01	2.4275392506733e-01	2.1536755708720e-02
-3.8149795705776e-01	1.9047631977722e-01	-2.1970105902802e-02	-9.0426511312308e-01
-4.1151794425542e-01	-5.6722573588986e-01	-7.0668684822751e-01	9.7476379919791e-02
-4.4199166130246e-01	4.9264876268104e-01	1.8534992024001e-01	7.2635113756017e-01
-4.7298479826497e-01	-2.4601307011950e-01	7.9100943100836e-01	-3.0011169586749e-01
-5.0457532584128e-01	7.7042809657394e-01	-1.7835188690054e-01	-3.4646052156146e-01
-5.3685730741950e-01	5.3931915857345e-02	-7.0045894791288e-01	4.6715398126423e-01
-5.6994649058927e-01	-6.2817737755414e-01	3.4161386036641e-01	4.0478901986065e-01
-6.0398869174806e-01	3.2443260136069e-01	4.9996015319959e-01	-5.2913230162922e-01
-6.3917298353752e-01	-3.2404949170022e-01	-5.5764144034593e-01	-4.1891031027356e-01
-6.7575303706867e-01	5.5300576343181e-01	-2.4701987662954e-01	4.2014716356725e-01
-7.1408513440355e-01	-5.4751944976841e-02	6.3762061774537e-01	2.8376855564196e-01
-7.5470066564924e-01	-5.9481708855931e-01	8.3371558194988e-02	-2.6394832772828e-01
-7.9846439748317e-01	1.5950216399435e-01	-5.6973155152918e-01	-1.1144337048521e-01
-8.4699020387210e-01	-2.9955706156436e-01	-3.5266988218904e-02	4.3775495537298e-01
