0	8.299045707902631e-01	7.981445312500000e-01
1	7.634284536569443e-01	7.550048828125000e-01
2	7.321458263204265e-01	7.381835937500000e-01
3	7.177682135462261e-01	7.318847656250000e-01
4	7.090138965738517e-01	7.296081542968750e-01
5	7.018150041001312e-01	7.285095214843750e-01
6	6.997949342809680e-01	7.280456542968750e-01
7	6.951164851796049e-01	7.294921875000000e-01
8	6.909046885381830e-01	7.312377929687500e-01
9	6.876653559593162e-01	7.307983398437500e-01
10	6.855192305212999e-01	7.324645996093750e-01
11	6.854037103982092e-01	7.316040039062500e-01
12	6.832602246949598e-01	7.325012207031250e-01
13	6.854686047441504e-01	7.339782714843750e-01
14	6.869719220556477e-01	7.305114746093750e-01
15	6.834822543074721e-01	7.359497070312500e-01
16	6.845985616702722e-01	7.349975585937500e-01
17	6.834356787008932e-01	7.361267089843750e-01
18	6.879088761560476e-01	7.341430664062500e-01
19	6.872527904868333e-01	7.348632812500000e-01
20	6.840802740121436e-01	7.339599609375000e-01
21	6.829797697959066e-01	7.362792968750000e-01
22	6.829240393110100e-01	7.365295410156250e-01
23	6.826186997413718e-01	7.367736816406250e-01
24	6.834966050921477e-01	7.372741699218750e-01
25	6.853816369580678e-01	7.381286621093750e-01
26	6.808526310802622e-01	7.405090332031250e-01
27	6.836348624744257e-01	7.375915527343750e-01
28	6.853045557505258e-01	7.375305175781250e-01
29	6.856709340790429e-01	7.365173339843750e-01
30	6.857143693607117e-01	7.382385253906250e-01
31	6.865758556788610e-01	7.390380859375000e-01
32	6.846376395335615e-01	7.375671386718750e-01
33	6.843095271434242e-01	7.383422851562500e-01
34	6.822845157351666e-01	7.390441894531250e-01
35	6.832162644227862e-01	7.378662109375000e-01
36	6.799888848823107e-01	7.401000976562500e-01
37	6.830593524877888e-01	7.397216796875000e-01
38	6.834895861541531e-01	7.394226074218750e-01
39	6.850944446585454e-01	7.406616210937500e-01
40	6.875425384615842e-01	7.391479492187500e-01
41	6.854688273640369e-01	7.392028808593750e-01
42	6.862669457999148e-01	7.402648925781250e-01
43	6.856060786322145e-01	7.398620605468750e-01
44	6.857152537861225e-01	7.397216796875000e-01
45	6.872611643720264e-01	7.391845703125000e-01
46	6.853839642854550e-01	7.391235351562500e-01
47	6.847298939233585e-01	7.417419433593750e-01
48	6.865293912602374e-01	7.382080078125000e-01
49	6.829364265018533e-01	7.402648925781250e-01
50	6.858993629607792e-01	7.382019042968750e-01
51	6.865450292895005e-01	7.417541503906250e-01
52	6.844794581644523e-01	7.396972656250000e-01
