0	6.761812321943870e-01	8.598449707031250e-01
1	5.260921388272045e-01	8.316223144531250e-01
2	4.353728630311859e-01	8.306518554687500e-01
3	3.819881165986801e-01	8.378906250000000e-01
4	3.458798294610172e-01	8.432189941406250e-01
5	3.272728731059527e-01	8.479187011718750e-01
6	3.126983124309954e-01	8.505249023437500e-01
7	2.977379482086139e-01	8.511474609375000e-01
8	2.917355316630101e-01	8.525756835937500e-01
9	2.858445711983575e-01	8.556884765625000e-01
10	2.803765584773262e-01	8.547119140625000e-01
11	2.763160028546274e-01	8.568359375000000e-01
12	2.754328360133266e-01	8.563110351562500e-01
13	2.766420370399240e-01	8.555664062500000e-01
14	2.755608425883138e-01	8.552307128906250e-01
15	2.738296893169823e-01	8.555297851562500e-01
16	2.771671429966194e-01	8.568176269531250e-01
17	2.784663835304272e-01	8.564514160156250e-01
18	2.806178417634084e-01	8.574768066406250e-01
19	2.782133278867017e-01	8.567687988281250e-01
20	2.747014397272303e-01	8.565673828125000e-01
21	2.773787663127003e-01	8.559326171875000e-01
22	2.759099572406206e-01	8.556152343750000e-01
23	2.781820906610245e-01	8.567626953125000e-01
24	2.821426624271053e-01	8.547180175781250e-01
25	2.775167430420593e-01	8.566528320312500e-01
26	2.781667452161818e-01	8.561035156250000e-01
27	2.732309147214751e-01	8.572204589843750e-01
28	2.768920207070584e-01	8.576232910156250e-01
29	2.720376937993192e-01	8.550964355468750e-01
30	2.790633334383819e-01	8.558471679687500e-01
31	2.765276364378446e-01	8.553649902343750e-01
32	2.787740988269900e-01	8.567993164062500e-01
33	2.738535715020479e-01	8.565246582031250e-01
34	2.764836883986647e-01	8.564025878906250e-01
35	2.785452281963210e-01	8.571777343750000e-01
36	2.788189001886317e-01	8.550048828125000e-01
37	2.768134429633660e-01	8.570556640625000e-01
38	2.741303568884063e-01	8.573974609375000e-01
39	2.773992359744796e-01	8.573303222656250e-01
40	2.755255242316523e-01	8.549255371093750e-01
41	2.750501799167289e-01	8.563171386718750e-01
42	2.785904428557349e-01	8.568969726562500e-01
43	2.826886085507033e-01	8.550842285156250e-01
44	2.785042468640807e-01	8.562133789062500e-01
45	2.794466916920396e-01	8.560302734375000e-01
46	2.740892898858073e-01	8.562805175781250e-01
47	2.737078688411475e-01	8.575195312500000e-01
48	2.692792270256250e-01	8.547973632812500e-01
49	2.737351205350831e-01	8.569885253906250e-01
50	2.698416198605044e-01	8.565734863281250e-01
51	2.755659070795187e-01	8.572021484375000e-01
52	2.748677891429480e-01	8.560424804687500e-01
53	2.771299036671391e-01	8.566894531250000e-01
54	2.727711501522656e-01	8.567932128906250e-01
55	2.753142525077374e-01	8.568115234375000e-01
56	2.749142929711745e-01	8.560729980468750e-01
57	2.794545350338160e-01	8.552062988281250e-01
58	2.785061629151542e-01	8.564941406250000e-01
59	2.790484160196740e-01	8.550476074218750e-01
60	2.794851217335019e-01	8.548461914062500e-01
61	2.787692184357659e-01	8.553039550781250e-01
62	2.754039738183544e-01	8.562988281250000e-01
63	2.772840375309067e-01	8.559875488281250e-01
64	2.805374905794277e-01	8.568054199218750e-01
65	2.791581485995911e-01	8.560791015625000e-01
66	2.802239910357675e-01	8.554687500000000e-01
67	2.793011364236795e-01	8.562194824218750e-01
68	2.758214701640414e-01	8.550903320312500e-01
69	2.834708968042057e-01	8.570251464843750e-01
